FREQ,TIME_FORMAT,TIME_PERIOD,NACE_R2,NA_ITEM,GEO,OBS_VALUE,UNIT,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,NACE_R2_DESC,NA_ITEM_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2017,C_HTC_M,B1G,EL,2044.1,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Greece
A,P1Y,2017,C_HTC_M,B1G,EL,2044.1,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Greece
A,P1Y,2017,C_HTC_M,B1G,ES,3.45059723883856510757895136633813783019,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Spain
A,P1Y,2017,C_HTC_M,B1G,ES,27.58958396598846037048284239295475250531,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Spain
A,P1Y,2017,C_HTC_M,B1G,ES,36341,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Spain
A,P1Y,2017,C_HTC_M,B1G,ES,36341,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Spain
A,P1Y,2017,C_HTC_M,B1G,EU28,3.05757590163729559855247714737706646124,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,European Union
A,P1Y,2017,C_HTC_M,B1G,EU28,19.01949719655726545188589797682635494086,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,European Union
A,P1Y,2017,C_HTC_M,B1G,EU28,421073.2,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",European Union
A,P1Y,2017,C_HTC_M,B1G,EU28,421073.2,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",European Union
A,P1Y,2017,C_HTC_M,B1G,FI,5.18176093867584046196612043677913780658,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Finland
A,P1Y,2017,C_HTC_M,B1G,FI,29.56709703803236548460594730384997371035,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Finland
A,P1Y,2017,C_HTC_M,B1G,FI,10122,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Finland
A,P1Y,2017,C_HTC_M,B1G,FI,10122,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Finland
A,P1Y,2017,C_HTC_M,B1G,FR,3.39426302056224216557216089503643220931,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,France
A,P1Y,2017,C_HTC_M,B1G,FR,29.82585729316527452706619999570548195229,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,France
A,P1Y,2017,C_HTC_M,B1G,FR,69451,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",France
A,P1Y,2017,C_HTC_M,B1G,FR,69451,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",France
A,P1Y,2017,C_HTC_M,B1G,HR,2.16882156189558690891932475307382840628,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Croatia
A,P1Y,2017,C_HTC_M,B1G,HR,13.85704864491410985145871934177056181892,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Croatia
A,P1Y,2017,C_HTC_M,B1G,HR,882.5,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Croatia
A,P1Y,2017,C_HTC_M,B1G,HR,6587.4,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Croatia
A,P1Y,2017,C_HTC_M,B1G,HU,8.99309545329143355035637418871808400454,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Hungary
A,P1Y,2017,C_HTC_M,B1G,HU,39.80806078897377488671968158156594106956,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Hungary
A,P1Y,2017,C_HTC_M,B1G,HU,9681.4,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Hungary
A,P1Y,2017,C_HTC_M,B1G,HU,2993392,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Hungary
A,P1Y,2017,C_HTC_M,B1G,IE,0.2630708294001927923666227679352995105875,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Ireland
A,P1Y,2017,C_HTC_M,B1G,IE,0.7557763567124806257249314843517444545949,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Ireland
A,P1Y,2017,C_HTC_M,B1G,IE,736.3,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Ireland
A,P1Y,2017,C_HTC_M,B1G,IE,736.3,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Ireland
A,P1Y,2017,C_HTC_M,B1G,IT,5.40247958044308503078516452541469170735,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Italy
A,P1Y,2017,C_HTC_M,B1G,IT,32.494907202196814433738028643223065316,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Italy
A,P1Y,2017,C_HTC_M,B1G,IT,84159.6,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Italy
A,P1Y,2017,C_HTC_M,B1G,IT,84159.6,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Italy
A,P1Y,2017,C_HTC_M,B1G,LT,3.07462238592592787617259800062661425574,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Lithuania
A,P1Y,2017,C_HTC_M,B1G,LT,16.2766387444771209946060462458360628319,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Lithuania
A,P1Y,2017,C_HTC_M,B1G,LT,1167.8,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Lithuania
A,P1Y,2017,C_HTC_M,B1G,LT,1167.8,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Lithuania
A,P1Y,2017,C_HTC_M,B1G,LU,0.2108567995503788833116920870559506967189,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Luxembourg
A,P1Y,2017,C_HTC_M,B1G,LU,3.82398425418248277801209053845072402643,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Luxembourg
A,P1Y,2017,C_HTC_M,B1G,LU,108.8,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Luxembourg
A,P1Y,2017,C_HTC_M,B1G,LU,108.8,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Luxembourg
A,P1Y,2017,C_HTC_M,B1G,LV,1.42407078744236207233294554224233829536,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Latvia
A,P1Y,2017,C_HTC_M,B1G,LV,11.88181947002975768740257899957489017996,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Latvia
A,P1Y,2017,C_HTC_M,B1G,LV,335.4,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Latvia
A,P1Y,2017,C_HTC_M,B1G,LV,335.4,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Latvia
A,P1Y,2017,C_HTC_M,B1G,MT,0.9815974675946989864570526906806323268894,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Malta
A,P1Y,2017,C_HTC_M,B1G,MT,12.12483558531627406433098170512973813225,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Malta
A,P1Y,2017,C_HTC_M,B1G,MT,101.4,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Malta
A,P1Y,2017,C_HTC_M,B1G,MT,101.4,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Malta
A,P1Y,2017,C_HTC_M,B1G,NL,4.45488431993179818793589755217166541207,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Netherlands
A,P1Y,2017,C_HTC_M,B1G,NL,36.12517313656031281026684480835468173517,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Netherlands
A,P1Y,2017,C_HTC_M,B1G,NL,29472,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Netherlands
A,P1Y,2017,C_HTC_M,B1G,NL,29472,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Netherlands
A,P1Y,2017,C_HTC_M,B1G,PL,4.65539862735325312991618640595440458634,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Poland
A,P1Y,2017,C_HTC_M,B1G,PL,24.31068193353797148719697037156708472045,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Poland
A,P1Y,2017,C_HTC_M,B1G,PL,19110.7,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Poland
A,P1Y,2017,C_HTC_M,B1G,PL,81354,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Poland
A,P1Y,2017,C_HTC_M,B1G,PT,2.46176808496465798919255397975622825203,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Portugal
A,P1Y,2017,C_HTC_M,B1G,PT,17.26787072872217260428037445006781118719,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Portugal
A,P1Y,2017,C_HTC_M,B1G,PT,4176.2,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Portugal
A,P1Y,2017,C_HTC_M,B1G,PT,4176.2,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Portugal
A,P1Y,2017,C_HTC_M,B1G,RO,6.30691949250505477154550412117568368101,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Romania
A,P1Y,2017,C_HTC_M,B1G,RO,28.63889771898565784517738699776413045511,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Romania
A,P1Y,2017,C_HTC_M,B1G,RO,10721,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Romania
A,P1Y,2017,C_HTC_M,B1G,RO,48982.1,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Romania
A,P1Y,2017,C_HTC_M,B1G,SE,5.86251529140640012832903413820444254606,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Sweden
A,P1Y,2017,C_HTC_M,B1G,SE,39.59450615087433916226108174054493696625,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Sweden
A,P1Y,2017,C_HTC_M,B1G,SE,24924.9,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Sweden
A,P1Y,2017,C_HTC_M,B1G,SE,240154,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Sweden
A,P1Y,2017,C_HTC_M,B1G,SI,7.24254927459448467042346985192201690026,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Slovenia
A,P1Y,2017,C_HTC_M,B1G,SI,30.57554363174244563682575543631742445637,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Slovenia
A,P1Y,2017,C_HTC_M,B1G,SI,2706.7,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Slovenia
A,P1Y,2017,C_HTC_M,B1G,SI,2706.7,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Slovenia
A,P1Y,2017,C_HTC_M,B1G,SK,7.1601438890692340783788990849900898119,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Slovakia
A,P1Y,2017,C_HTC_M,B1G,SK,35.7196932293209571771831078634672986406,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Slovakia
A,P1Y,2017,C_HTC_M,B1G,SK,5426,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Slovakia
A,P1Y,2017,C_HTC_M,B1G,SK,5426,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Slovakia
A,P1Y,2017,C_HTC_M,B1G,UK,3.241308047278118478643526951631992671,PERC_OF_TOTAL,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,United Kingdom
A,P1Y,2017,C_HTC_M,B1G,UK,31.71110722478451042517446609004329326489,PERC_OF_MANUF,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,United Kingdom
A,P1Y,2017,C_HTC_M,B1G,UK,59770,CP_MNAC,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",United Kingdom
A,P1Y,2017,C_HTC_M,B1G,UK,68178.5,CP_MEUR,Annual,Annual,Year 2017,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",United Kingdom
A,P1Y,2017,KIS,B1G,AT,33.35299557189791503362819607512169235711,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Austria
A,P1Y,2017,KIS,B1G,AT,47.5440263738470313410138767356738478103,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Austria
A,P1Y,2017,KIS,B1G,AT,109863.5,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Austria
A,P1Y,2017,KIS,B1G,AT,109863.5,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Austria
A,P1Y,2017,KIS,B1G,BE,45.23623055846573128482712044752023219382,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Belgium
A,P1Y,2017,KIS,B1G,BE,58.226798213815563357539080890602039612,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Belgium
A,P1Y,2017,KIS,B1G,BE,179578.2,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Belgium
A,P1Y,2017,KIS,B1G,BE,179578.2,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Belgium
A,P1Y,2017,KIS,B1G,BG,32.19758671364577984737690114909966536235,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Bulgaria
A,P1Y,2017,KIS,B1G,BG,47.88533509761131244507203586487473955505,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Bulgaria
A,P1Y,2017,KIS,B1G,BG,14547.9,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Bulgaria
A,P1Y,2017,KIS,B1G,BG,28452.7,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Bulgaria
A,P1Y,2017,KIS,B1G,CY,48.69015665692191088392343243351056251745,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Cyprus
A,P1Y,2017,KIS,B1G,CY,57.29603948444897466503936374243907672912,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Cyprus
A,P1Y,2017,KIS,B1G,CY,8544.1,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Cyprus
A,P1Y,2017,KIS,B1G,CY,8544.1,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Cyprus
A,P1Y,2017,KIS,B1G,CZ,30.72445757254578482664849164726781422272,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Czechia
A,P1Y,2017,KIS,B1G,CZ,50.11172421788372827922266122412345572823,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Czechia
A,P1Y,2017,KIS,B1G,CZ,53599.4,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Czechia
A,P1Y,2017,KIS,B1G,CZ,1411060,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Czechia
A,P1Y,2017,KIS,B1G,DE,36.07603492760418741697747439901140837191,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Germany
A,P1Y,2017,KIS,B1G,DE,52.63156325945826717828776500932960016851,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Germany
A,P1Y,2017,KIS,B1G,DE,1059446,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Germany
A,P1Y,2017,KIS,B1G,DE,1059446,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Germany
A,P1Y,2017,KIS,B1G,DK,42.2275144968665703134599968402389715563,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Denmark
A,P1Y,2017,KIS,B1G,DK,77.25012791812098449496784027825848666262,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Denmark
A,P1Y,2017,KIS,B1G,DK,108249.6,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Denmark
A,P1Y,2017,KIS,B1G,DK,805225,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Denmark
A,P1Y,2017,KIS,B1G,EE,34.17904968019941643639736430213908909973,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Estonia
A,P1Y,2017,KIS,B1G,EE,48.79549232053076960212969923515658944668,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Estonia
A,P1Y,2017,KIS,B1G,EE,7075.2,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Estonia
A,P1Y,2017,KIS,B1G,EE,7075.2,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Estonia
A,P1Y,2017,KIS,B1G,EL,37.08622722806445582488694485574027751634,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Greece
A,P1Y,2017,KIS,B1G,EL,46.4637901970954356846473029045643153527,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Greece
A,P1Y,2017,KIS,B1G,EL,57332.6,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Greece
A,P1Y,2017,KIS,B1G,EL,57332.6,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Greece
A,P1Y,2017,KIS,B1G,ES,33.33770105774891281642264380257885641581,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Spain
A,P1Y,2017,KIS,B1G,ES,44.57300275482093663911845730027548209366,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Spain
A,P1Y,2017,KIS,B1G,ES,351106,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Spain
A,P1Y,2017,KIS,B1G,ES,351106,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Spain
A,P1Y,2017,KIS,B1G,EU28,38.59037520296396499148308165205030338188,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,European Union
A,P1Y,2017,KIS,B1G,EU28,52.33638165070887367946092822557116583747,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,European Union
A,P1Y,2017,KIS,B1G,EU28,5314462.6,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",European Union
A,P1Y,2017,KIS,B1G,EU28,5314462.6,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",European Union
A,P1Y,2017,KIS,B1G,FI,37.41546746937375536887155150789140929359,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Finland
A,P1Y,2017,KIS,B1G,FI,54.10805768604341259735260149841570671326,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Finland
A,P1Y,2017,KIS,B1G,FI,73087,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Finland
A,P1Y,2017,KIS,B1G,FI,73087,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Finland
A,P1Y,2017,KIS,B1G,FR,43.24575820977074270488322095038973593552,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,France
A,P1Y,2017,KIS,B1G,FR,54.80303178568906979077507732440825305675,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,France
A,P1Y,2017,KIS,B1G,FR,884864,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",France
A,P1Y,2017,KIS,B1G,FR,884864,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",France
A,P1Y,2017,KIS,B1G,HR,35.34527885024194955554517907216216149795,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Croatia
A,P1Y,2017,KIS,B1G,HR,49.69077365322424610962160369274993780923,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Croatia
A,P1Y,2017,KIS,B1G,HR,14382.1,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Croatia
A,P1Y,2017,KIS,B1G,HR,107344,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Croatia
A,P1Y,2017,KIS,B1G,HU,34.79062958356285013891765912365297244777,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Hungary
A,P1Y,2017,KIS,B1G,HU,52.83953195055402404580044976538273792561,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Hungary
A,P1Y,2017,KIS,B1G,HU,37453.4,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Hungary
A,P1Y,2017,KIS,B1G,HU,11580238,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Hungary
A,P1Y,2017,KIS,B1G,IE,35.44110364697702569540663968907407500038,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Ireland
A,P1Y,2017,KIS,B1G,IE,59.40187856122690348794385275720928561377,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Ireland
A,P1Y,2017,KIS,B1G,IE,99194.9,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Ireland
A,P1Y,2017,KIS,B1G,IE,99194.9,CP_MNAC,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Ireland
A,P1Y,2017,KIS,B1G,IT,34.03079530706142615097562851305671770331,PERC_OF_TOTAL,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Italy
A,P1Y,2017,KIS,B1G,IT,45.95295573911030939541640914776485150875,PERC_OF_SERV,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Italy
A,P1Y,2017,KIS,B1G,IT,530130.3,CP_MEUR,Annual,Annual,Year 2017,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Italy
